MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH]
181.094466,-22100,6600.0,8670.0,-4.67,-0.973,-0.139,33200,0,0,0,0,0,0,-322000,205000.0,118000.0,-0.61,-0.682,-0.355
182.094466,-22400,6540.0,8660.0,-4.64,-0.984,-0.152,33200,0,0,0,0,0,0,-322000,205000.0,118000.0,-0.61,-0.682,-0.355
183.094466,-22600,6490.0,8650.0,-4.6,-0.994,-0.166,33200,0,0,0,0,0,0,-322000,205000.0,118000.0,-0.61,-0.682,-0.355
184.094466,-22900,6430.0,8640.0,-4.57,-1.0,-0.178,33200,0,0,0,0,0,0,-322000,204000.0,118000.0,-0.61,-0.682,-0.355
185.094466,-23200,6360.0,8630.0,-4.54,-1.01,-0.191,33200,0,0,0,0,0,0,-322000,204000.0,118000.0,-0.61,-0.682,-0.355
186.094466,-23500,6300.0,8620.0,-4.5,-1.02,-0.203,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.61,-0.682,-0.355
187.094466,-23700,6240.0,8600.0,-4.47,-1.03,-0.215,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.61,-0.682,-0.355
188.094466,-24000,6180.0,8590.0,-4.44,-1.04,-0.227,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.61,-0.682,-0.355
189.094466,-24300,6120.0,8580.0,-4.41,-1.05,-0.238,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.609,-0.683,-0.355
190.094466,-24500,6050.0,8560.0,-4.38,-1.05,-0.249,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.609,-0.683,-0.355
191.094466,-24800,5990.0,8550.0,-4.35,-1.06,-0.26,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.609,-0.683,-0.356
192.094466,-25000,5930.0,8530.0,-4.32,-1.07,-0.27,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.609,-0.683,-0.356
193.094466,-25300,5860.0,8520.0,-4.29,-1.08,-0.28,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.609,-0.683,-0.356
194.094466,-25600,5800.0,8500.0,-4.26,-1.08,-0.29,33200,0,0,0,0,0,0,-322000,204000.0,117000.0,-0.609,-0.683,-0.356
195.094466,-25800,5730.0,8480.0,-4.23,-1.09,-0.299,33200,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.609,-0.683,-0.356
196.094466,-26100,5670.0,8460.0,-4.2,-1.1,-0.309,33200,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.609,-0.683,-0.356
196.649466,-26200,5630.0,8450.0,-4.18,-1.1,-0.314,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.608,-0.683,-0.356
197.649466,-26500,5560.0,8430.0,-4.15,-1.11,-0.323,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.608,-0.683,-0.356
198.649466,-26700,5500.0,8410.0,-4.13,-1.11,-0.332,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.608,-0.683,-0.356
199.649466,-26900,5430.0,8390.0,-4.1,-1.12,-0.341,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.608,-0.683,-0.356
200.649466,-27200,5360.0,8370.0,-4.07,-1.12,-0.349,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.608,-0.683,-0.356
201.649466,-27400,5300.0,8350.0,-4.05,-1.13,-0.357,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.608,-0.683,-0.356
202.649466,-27700,5230.0,8330.0,-4.02,-1.13,-0.365,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.608,-0.684,-0.356
203.649466,-27900,5160.0,8310.0,-3.99,-1.14,-0.373,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.608,-0.684,-0.356
204.649466,-28200,5090.0,8280.0,-3.97,-1.14,-0.38,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.607,-0.684,-0.356
205.649466,-28400,5020.0,8260.0,-3.94,-1.15,-0.388,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.607,-0.684,-0.356
206.649466,-28600,4950.0,8240.0,-3.92,-1.15,-0.395,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.607,-0.684,-0.356
207.649466,-28900,4890.0,8210.0,-3.89,-1.16,-0.402,26000,0,0,0,0,0,0,-323000,204000.0,117000.0,-0.607,-0.684,-0.356
208.649466,-29100,4820.0,8190.0,-3.87,-1.16,-0.409,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.607,-0.684,-0.356
209.649466,-29300,4750.0,8170.0,-3.84,-1.16,-0.416,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.607,-0.684,-0.356
210.649466,-29600,4680.0,8140.0,-3.82,-1.17,-0.422,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.607,-0.684,-0.356
211.649466,-29800,4610.0,8110.0,-3.8,-1.17,-0.429,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.607,-0.684,-0.356
212.649466,-30000,4540.0,8090.0,-3.77,-1.17,-0.435,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.606,-0.684,-0.356
213.649466,-30200,4470.0,8060.0,-3.75,-1.18,-0.441,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.606,-0.684,-0.357
214.649466,-30500,4390.0,8040.0,-3.73,-1.18,-0.447,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.606,-0.684,-0.357
215.649466,-30700,4320.0,8010.0,-3.71,-1.18,-0.453,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.606,-0.685,-0.357
216.649466,-30900,4250.0,7980.0,-3.68,-1.19,-0.459,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.606,-0.685,-0.357
217.649466,-31100,4180.0,7950.0,-3.66,-1.19,-0.465,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.606,-0.685,-0.357
218.649466,-31400,4110.0,7930.0,-3.64,-1.19,-0.47,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.606,-0.685,-0.357
219.649466,-31600,4040.0,7900.0,-3.62,-1.2,-0.476,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.606,-0.685,-0.357
220.649466,-31800,3970.0,7870.0,-3.6,-1.2,-0.481,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.605,-0.685,-0.357
221.649466,-32000,3890.0,7840.0,-3.58,-1.2,-0.486,26000,0,0,0,0,0,0,-323000,203000.0,117000.0,-0.605,-0.685,-0.357
222.649466,-32200,3820.0,7810.0,-3.56,-1.2,-0.491,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.605,-0.685,-0.357
223.649466,-32400,3750.0,7780.0,-3.53,-1.21,-0.496,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.605,-0.685,-0.357
224.649466,-32600,3680.0,7750.0,-3.51,-1.21,-0.501,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.605,-0.685,-0.357
225.649466,-32800,3600.0,7720.0,-3.49,-1.21,-0.506,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.605,-0.685,-0.357
226.649466,-33100,3530.0,7690.0,-3.47,-1.21,-0.51,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.605,-0.685,-0.357
227.649466,-33300,3460.0,7660.0,-3.45,-1.22,-0.515,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.605,-0.685,-0.357
228.649466,-33500,3390.0,7630.0,-3.43,-1.22,-0.52,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.604,-0.686,-0.357
229.649466,-33700,3310.0,7600.0,-3.42,-1.22,-0.524,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.604,-0.686,-0.357
230.649466,-33900,3240.0,7570.0,-3.4,-1.22,-0.528,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.604,-0.686,-0.357
231.649466,-34100,3170.0,7530.0,-3.38,-1.22,-0.532,26000,0,0,0,0,0,0,-324000,203000.0,117000.0,-0.604,-0.686,-0.357
232.649466,-34300,3090.0,7500.0,-3.36,-1.22,-0.537,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.604,-0.686,-0.357
233.649466,-34500,3020.0,7470.0,-3.34,-1.23,-0.541,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.604,-0.686,-0.357
234.649466,-34700,2950.0,7440.0,-3.32,-1.23,-0.545,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.604,-0.686,-0.357
235.649466,-34900,2870.0,7400.0,-3.3,-1.23,-0.549,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.604,-0.686,-0.357
236.649466,-35100,2800.0,7370.0,-3.28,-1.23,-0.552,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.603,-0.686,-0.358
237.649466,-35300,2720.0,7340.0,-3.27,-1.23,-0.556,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.603,-0.686,-0.358
238.649466,-35500,2650.0,7300.0,-3.25,-1.23,-0.56,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.603,-0.686,-0.358
239.649466,-35700,2580.0,7270.0,-3.23,-1.23,-0.563,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.603,-0.686,-0.358
240.649466,-35900,2500.0,7240.0,-3.21,-1.24,-0.567,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.603,-0.686,-0.358
241.649466,-36100,2430.0,7200.0,-3.2,-1.24,-0.57,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.603,-0.687,-0.358
242.649466,-36200,2350.0,7170.0,-3.18,-1.24,-0.574,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.603,-0.687,-0.358
243.649466,-36400,2280.0,7130.0,-3.16,-1.24,-0.577,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.603,-0.687,-0.358
244.649466,-36600,2210.0,7100.0,-3.15,-1.24,-0.58,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.602,-0.687,-0.358
245.649466,-36800,2130.0,7060.0,-3.13,-1.24,-0.584,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.602,-0.687,-0.358
246.649466,-37000,2060.0,7030.0,-3.11,-1.24,-0.587,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.602,-0.687,-0.358
247.649466,-37200,1980.0,6990.0,-3.1,-1.24,-0.59,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.602,-0.687,-0.358
248.649466,-37400,1910.0,6960.0,-3.08,-1.24,-0.593,26000,0,0,0,0,0,0,-324000,202000.0,116000.0,-0.602,-0.687,-0.358
249.649466,-37600,1830.0,6920.0,-3.06,-1.24,-0.596,26000,0,0,0,0,0,0,-325000,202000.0,116000.0,-0.602,-0.687,-0.358
250.649466,-37700,1760.0,6890.0,-3.05,-1.25,-0.599,26000,0,0,0,0,0,0,-325000,202000.0,116000.0,-0.602,-0.687,-0.358
251.649466,-37900,1680.0,6850.0,-3.03,-1.25,-0.602,26000,0,0,0,0,0,0,-325000,202000.0,116000.0,-0.602,-0.687,-0.358
252.649466,-38100,1610.0,6810.0,-3.02,-1.25,-0.605,26000,0,0,0,0,0,0,-325000,202000.0,116000.0,-0.602,-0.687,-0.358
253.649466,-38300,1530.0,6780.0,-3.0,-1.25,-0.607,26000,0,0,0,0,0,0,-325000,202000.0,116000.0,-0.601,-0.687,-0.358
254.649466,-38500,1460.0,6740.0,-2.98,-1.25,-0.61,26000,0,0,0,0,0,0,-325000,202000.0,116000.0,-0.601,-0.688,-0.358
255.649466,-38600,1380.0,6700.0,-2.97,-1.25,-0.613,26000,0,0,0,0,0,0,-325000,202000.0,116000.0,-0.601,-0.688,-0.358
256.649466,-38800,1310.0,6670.0,-2.95,-1.25,-0.615,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.601,-0.688,-0.358
257.649466,-39000,1230.0,6630.0,-2.94,-1.25,-0.618,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.601,-0.688,-0.358
258.649466,-39200,1160.0,6590.0,-2.92,-1.25,-0.621,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.601,-0.688,-0.358
259.649466,-39300,1080.0,6560.0,-2.91,-1.25,-0.623,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.601,-0.688,-0.359
260.649466,-39500,1010.0,6520.0,-2.89,-1.25,-0.626,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.601,-0.688,-0.359
261.649466,-39700,933.0,6480.0,-2.88,-1.25,-0.628,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.6,-0.688,-0.359
262.649466,-39900,858.0,6440.0,-2.87,-1.25,-0.63,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.6,-0.688,-0.359
263.649466,-40000,783.0,6410.0,-2.85,-1.25,-0.633,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.6,-0.688,-0.359
264.649466,-40200,708.0,6370.0,-2.84,-1.25,-0.635,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.6,-0.688,-0.359
265.649466,-40400,633.0,6330.0,-2.82,-1.25,-0.637,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.6,-0.688,-0.359
266.649466,-40500,557.0,6290.0,-2.81,-1.25,-0.639,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.6,-0.688,-0.359
267.649466,-40700,482.0,6250.0,-2.79,-1.25,-0.641,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.6,-0.689,-0.359
268.649466,-40900,407.0,6210.0,-2.78,-1.25,-0.644,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.6,-0.689,-0.359
269.649466,-41100,332.0,6180.0,-2.77,-1.25,-0.646,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.599,-0.689,-0.359
270.649466,-41200,257.0,6140.0,-2.75,-1.25,-0.648,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.599,-0.689,-0.359
271.649466,-41400,182.0,6100.0,-2.74,-1.25,-0.65,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.599,-0.689,-0.359
272.649466,-41500,106.0,6060.0,-2.73,-1.25,-0.652,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.599,-0.689,-0.359
273.649466,-41700,31.1,6020.0,-2.71,-1.25,-0.654,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.599,-0.689,-0.359
274.649466,-41900,-44.1,5980.0,-2.7,-1.25,-0.656,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.599,-0.689,-0.359
275.649466,-42000,-119.0,5940.0,-2.69,-1.25,-0.657,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.599,-0.689,-0.359
276.649466,-42200,-195.0,5900.0,-2.67,-1.25,-0.659,26000,0,0,0,0,0,0,-325000,201000.0,116000.0,-0.599,-0.689,-0.359
277.649466,-42400,-270.0,5860.0,-2.66,-1.25,-0.661,26000,0,0,0,0,0,0,-326000,201000.0,116000.0,-0.598,-0.689,-0.359
278.649466,-42500,-345.0,5820.0,-2.65,-1.25,-0.663,26000,0,0,0,0,0,0,-326000,201000.0,116000.0,-0.598,-0.689,-0.359
279.649466,-42700,-420.0,5780.0,-2.63,-1.25,-0.665,26000,0,0,0,0,0,0,-326000,201000.0,115000.0,-0.598,-0.689,-0.359
280.649466,-42800,-495.0,5740.0,-2.62,-1.25,-0.666,26000,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.598,-0.689,-0.359
281.649466,-43000,-571.0,5700.0,-2.61,-1.25,-0.668,26000,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.598,-0.69,-0.359
282.649466,-43100,-646.0,5660.0,-2.6,-1.25,-0.67,26000,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.598,-0.69,-0.36
283.649466,-43300,-721.0,5620.0,-2.58,-1.25,-0.671,26000,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.598,-0.69,-0.36
284.6427943,-43500,-793.0,5580.0,-2.55,-1.23,-0.662,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.598,-0.69,-0.36
285.6427943,-43600,-867.0,5540.0,-2.54,-1.23,-0.664,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.597,-0.69,-0.36
286.6427943,-43800,-941.0,5500.0,-2.53,-1.23,-0.665,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.597,-0.69,-0.36
287.6427943,-43900,-1010.0,5460.0,-2.51,-1.23,-0.667,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.597,-0.69,-0.36
288.6427943,-44100,-1090.0,5420.0,-2.5,-1.23,-0.668,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.597,-0.69,-0.36
289.6427943,-44200,-1160.0,5380.0,-2.49,-1.23,-0.67,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.597,-0.69,-0.36
290.6427943,-44400,-1240.0,5340.0,-2.48,-1.23,-0.671,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.597,-0.69,-0.36
291.6427943,-44500,-1310.0,5300.0,-2.47,-1.23,-0.673,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.597,-0.69,-0.36
292.6427943,-44700,-1380.0,5260.0,-2.45,-1.23,-0.674,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.597,-0.69,-0.36
293.6427943,-44800,-1460.0,5220.0,-2.44,-1.23,-0.676,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.596,-0.69,-0.36
294.6427943,-44900,-1530.0,5180.0,-2.43,-1.23,-0.677,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.596,-0.691,-0.36
295.6427943,-45100,-1600.0,5140.0,-2.42,-1.23,-0.678,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.596,-0.691,-0.36
296.6427943,-45200,-1680.0,5100.0,-2.41,-1.23,-0.679,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.596,-0.691,-0.36
297.6427943,-45400,-1750.0,5060.0,-2.4,-1.23,-0.681,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.596,-0.691,-0.36
298.6427943,-45500,-1820.0,5020.0,-2.39,-1.23,-0.682,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.596,-0.691,-0.36
299.6427943,-45700,-1900.0,4980.0,-2.37,-1.22,-0.683,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.596,-0.691,-0.36
300.6427943,-45800,-1970.0,4940.0,-2.36,-1.22,-0.684,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.596,-0.691,-0.36
301.6427943,-45900,-2050.0,4890.0,-2.35,-1.22,-0.686,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.595,-0.691,-0.36
302.6427943,-46100,-2120.0,4850.0,-2.34,-1.22,-0.687,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.595,-0.691,-0.36
303.6427943,-46200,-2190.0,4810.0,-2.33,-1.22,-0.688,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.595,-0.691,-0.36
304.6427943,-46400,-2270.0,4770.0,-2.32,-1.22,-0.689,25800,0,0,0,0,0,0,-326000,200000.0,115000.0,-0.595,-0.691,-0.36
305.6427943,-46500,-2340.0,4730.0,-2.31,-1.22,-0.69,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.595,-0.691,-0.361
306.6427943,-46600,-2410.0,4690.0,-2.3,-1.22,-0.691,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.595,-0.691,-0.361
307.6427943,-46800,-2490.0,4650.0,-2.29,-1.22,-0.692,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.595,-0.692,-0.361
308.6427943,-46900,-2560.0,4600.0,-2.28,-1.22,-0.693,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.595,-0.692,-0.361
309.6427943,-47100,-2630.0,4560.0,-2.26,-1.22,-0.694,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.594,-0.692,-0.361
310.6427943,-47200,-2700.0,4520.0,-2.25,-1.22,-0.696,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.594,-0.692,-0.361
311.6427943,-47300,-2780.0,4480.0,-2.24,-1.22,-0.697,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.594,-0.692,-0.361
312.6427943,-47500,-2850.0,4440.0,-2.23,-1.22,-0.697,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.594,-0.692,-0.361
313.6427943,-47600,-2920.0,4400.0,-2.22,-1.22,-0.698,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.594,-0.692,-0.361
314.6427943,-47700,-3000.0,4350.0,-2.21,-1.22,-0.699,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.594,-0.692,-0.361
315.6427943,-47900,-3070.0,4310.0,-2.2,-1.22,-0.7,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.594,-0.692,-0.361
316.6427943,-48000,-3140.0,4270.0,-2.19,-1.21,-0.701,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.594,-0.692,-0.361
317.6427943,-48100,-3220.0,4230.0,-2.18,-1.21,-0.702,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.593,-0.692,-0.361
318.6427943,-48300,-3290.0,4190.0,-2.17,-1.21,-0.703,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.593,-0.692,-0.361
319.6427943,-48400,-3360.0,4140.0,-2.16,-1.21,-0.704,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.593,-0.692,-0.361
320.6427943,-48500,-3430.0,4100.0,-2.15,-1.21,-0.705,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.593,-0.692,-0.361
321.6427943,-48600,-3510.0,4060.0,-2.14,-1.21,-0.706,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.593,-0.693,-0.361
322.6427943,-48800,-3580.0,4020.0,-2.13,-1.21,-0.706,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.593,-0.693,-0.361
323.6427943,-48900,-3650.0,3970.0,-2.12,-1.21,-0.707,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.593,-0.693,-0.361
324.6427943,-49000,-3720.0,3930.0,-2.11,-1.21,-0.708,25800,0,0,0,0,0,0,-327000,199000.0,115000.0,-0.593,-0.693,-0.361
325.6427943,-49200,-3800.0,3890.0,-2.1,-1.21,-0.709,25800,0,0,0,0,0,0,-327000,199000.0,114000.0,-0.592,-0.693,-0.361
326.6427943,-49300,-3870.0,3850.0,-2.09,-1.21,-0.71,25800,0,0,0,0,0,0,-327000,199000.0,114000.0,-0.592,-0.693,-0.361
327.6427943,-49400,-3940.0,3800.0,-2.08,-1.21,-0.71,25800,0,0,0,0,0,0,-327000,199000.0,114000.0,-0.592,-0.693,-0.361
328.6427943,-49500,-4010.0,3760.0,-2.07,-1.21,-0.711,25800,0,0,0,0,0,0,-327000,199000.0,114000.0,-0.592,-0.693,-0.362
329.6427943,-49700,-4090.0,3720.0,-2.06,-1.21,-0.712,25800,0,0,0,0,0,0,-327000,198000.0,114000.0,-0.592,-0.693,-0.362
330.6427943,-49800,-4160.0,3680.0,-2.05,-1.2,-0.712,25800,0,0,0,0,0,0,-327000,198000.0,114000.0,-0.592,-0.693,-0.362
331.6427943,-49900,-4230.0,3630.0,-2.05,-1.2,-0.713,25800,0,0,0,0,0,0,-327000,198000.0,114000.0,-0.592,-0.693,-0.362
332.6427943,-50000,-4300.0,3590.0,-2.04,-1.2,-0.714,25800,0,0,0,0,0,0,-327000,198000.0,114000.0,-0.592,-0.693,-0.362
333.6427943,-50100,-4380.0,3550.0,-2.03,-1.2,-0.714,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.591,-0.693,-0.362
334.6427943,-50300,-4450.0,3500.0,-2.02,-1.2,-0.715,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.591,-0.694,-0.362
335.6427943,-50400,-4520.0,3460.0,-2.01,-1.2,-0.716,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.591,-0.694,-0.362
336.6427943,-50500,-4590.0,3420.0,-2.0,-1.2,-0.716,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.591,-0.694,-0.362
337.6427943,-50600,-4660.0,3380.0,-1.99,-1.2,-0.717,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.591,-0.694,-0.362
338.6427943,-50700,-4740.0,3330.0,-1.98,-1.2,-0.718,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.591,-0.694,-0.362
339.6427943,-50900,-4810.0,3290.0,-1.97,-1.2,-0.718,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.591,-0.694,-0.362
340.6427943,-51000,-4880.0,3250.0,-1.96,-1.2,-0.719,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.591,-0.694,-0.362
341.6427943,-51100,-4950.0,3200.0,-1.95,-1.2,-0.719,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.59,-0.694,-0.362
342.6427943,-51200,-5020.0,3160.0,-1.94,-1.19,-0.72,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.59,-0.694,-0.362
343.6427943,-51300,-5090.0,3120.0,-1.94,-1.19,-0.72,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.59,-0.694,-0.362
344.6427943,-51400,-5170.0,3070.0,-1.93,-1.19,-0.721,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.59,-0.694,-0.362
345.6427943,-51600,-5240.0,3030.0,-1.92,-1.19,-0.722,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.59,-0.694,-0.362
346.6427943,-51700,-5310.0,2990.0,-1.91,-1.19,-0.722,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.59,-0.694,-0.362
347.6427943,-51800,-5380.0,2940.0,-1.9,-1.19,-0.723,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.59,-0.695,-0.362
348.6427943,-51900,-5450.0,2900.0,-1.89,-1.19,-0.723,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.59,-0.695,-0.362
349.6427943,-52000,-5520.0,2860.0,-1.88,-1.19,-0.724,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.589,-0.695,-0.362
350.6427943,-52100,-5590.0,2810.0,-1.87,-1.19,-0.724,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.589,-0.695,-0.362
351.6427943,-52200,-5670.0,2770.0,-1.87,-1.19,-0.724,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.589,-0.695,-0.363
352.6427943,-52400,-5740.0,2730.0,-1.86,-1.19,-0.725,25800,0,0,0,0,0,0,-328000,198000.0,114000.0,-0.589,-0.695,-0.363
