MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),WPSA,WPSA Range,DS54,DS54 Range,DS24,Range DS24,DS34,Range DS34
10343.16998,-263784.5588,-93928.22361,-69519.85437,0.959082523,0.251466107,0.012150345,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10344.16998,-263727.0059,-93913.13307,-69519.12336,0.959347277,0.251552087,0.012216801,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10345.16998,-263669.4371,-93898.03736,-69518.38836,0.959612129,0.251638113,0.012283299,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10346.16998,-263611.8524,-93882.93649,-69517.64936,0.959877082,0.251724186,0.012349841,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10347.16998,-263554.2518,-93867.83046,-69516.90637,0.960142134,0.251810305,0.012416425,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10348.16998,-263496.6354,-93852.71926,-69516.15939,0.960407285,0.251896469,0.012483052,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10349.16998,-263439.003,-93837.60288,-69515.40841,0.960672536,0.25198268,0.012549722,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10350.16998,-263381.3546,-93822.48133,-69514.65342,0.960937887,0.252068938,0.012616436,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10351.16998,-263323.6904,-93807.35461,-69513.89443,0.961203338,0.252155241,0.012683192,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10352.16998,-263266.0102,-93792.2227,-69513.13144,0.961468889,0.252241591,0.012749991,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10353.16998,-263208.3141,-93777.08562,-69512.36443,0.96173454,0.252327987,0.012816834,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10354.16998,-263150.6021,-93761.94334,-69511.59342,0.962000291,0.25241443,0.012883719,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10355.16998,-263092.8741,-93746.79588,-69510.81839,0.962266143,0.252500918,0.012950648,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10356.16998,-263035.1302,-93731.64323,-69510.03934,0.962532095,0.252587454,0.01301762,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10357.16998,-262977.3703,-93716.48539,-69509.25627,0.962798147,0.252674035,0.013084636,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10358.16998,-262919.5944,-93701.32235,-69508.46918,0.9630643,0.252760664,0.013151694,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10359.16998,-262861.8025,-93686.15411,-69507.67807,0.963330554,0.252847338,0.013218796,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10360.16998,-262803.9947,-93670.98067,-69506.88292,0.963596908,0.25293406,0.013285942,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10361.16998,-262746.1709,-93655.80202,-69506.08375,0.963863363,0.253020828,0.013353131,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10362.16998,-262688.3311,-93640.61817,-69505.28055,0.964129919,0.253107642,0.013420363,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10363.16998,-262630.4753,-93625.4291,-69504.47331,0.964396576,0.253194504,0.013487639,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10364.16998,-262572.6035,-93610.23482,-69503.66203,0.964663334,0.253281412,0.013554959,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10365.16998,-262514.7157,-93595.03533,-69502.84671,0.964930193,0.253368366,0.013622322,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10366.16998,-262456.8119,-93579.83062,-69502.02735,0.965197153,0.253455368,0.013689729,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10367.16998,-262398.892,-93564.62069,-69501.20394,0.965464215,0.253542416,0.013757179,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10368.16998,-262340.9562,-93549.40553,-69500.37649,0.965731378,0.253629511,0.013824674,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10369.16998,-262283.0043,-93534.18514,-69499.54498,0.965998643,0.253716653,0.013892212,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10370.16998,-262225.0363,-93518.95953,-69498.70942,0.966266009,0.253803842,0.013959793,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10371.16998,-262167.0524,-93503.72868,-69497.86981,0.966533477,0.253891078,0.014027419,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10372.16998,-262109.0523,-93488.4926,-69497.02613,0.966801047,0.253978361,0.014095089,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10373.16998,-262051.0362,-93473.25128,-69496.17839,0.967068718,0.254065691,0.014162802,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10374.16998,-261993.0041,-93458.00471,-69495.32659,0.967336492,0.254153068,0.014230559,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10375.16998,-261934.9558,-93442.75291,-69494.47073,0.967604368,0.254240492,0.014298361,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10376.16998,-261876.8915,-93427.49585,-69493.61079,0.967872345,0.254327963,0.014366206,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10377.16998,-261818.8112,-93412.23355,-69492.74678,0.968140425,0.254415482,0.014434096,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10378.16998,-261760.7147,-93396.966,-69491.8787,0.968408608,0.254503047,0.01450203,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10379.16998,-261702.6021,-93381.69319,-69491.00654,0.968676893,0.25459066,0.014570008,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10380.16998,-261644.4735,-93366.41512,-69490.1303,0.96894528,0.25467832,0.01463803,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10381.16998,-261586.3287,-93351.13179,-69489.24997,0.96921377,0.254766028,0.014706096,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10382.16998,-261528.1678,-93335.84319,-69488.36556,0.969482362,0.254853782,0.014774207,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10383.16998,-261469.9908,-93320.54933,-69487.47707,0.969751058,0.254941585,0.014842362,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10384.16998,-261411.7977,-93305.2502,-69486.58448,0.970019856,0.255029434,0.014910561,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10385.16998,-261353.5884,-93289.9458,-69485.6878,0.970288757,0.255117331,0.014978805,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10386.16998,-261295.363,-93274.63612,-69484.78702,0.970557761,0.255205276,0.015047093,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10387.16998,-261237.1215,-93259.32116,-69483.88215,0.970826869,0.255293268,0.015115426,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10388.16998,-261178.8638,-93244.00093,-69482.97317,0.971096079,0.255381307,0.015183803,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10389.16998,-261120.59,-93228.67541,-69482.06009,0.971365393,0.255469394,0.015252225,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10390.16998,-261062.3,-93213.3446,-69481.1429,0.971634811,0.255557529,0.015320692,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10391.16998,-261003.9938,-93198.0085,-69480.2216,0.971904332,0.255645712,0.015389203,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10392.16998,-260945.6714,-93182.66711,-69479.2962,0.972173956,0.255733942,0.015457759,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10393.16998,-260887.3329,-93167.32043,-69478.36667,0.972443684,0.25582222,0.01552636,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10394.16998,-260828.9782,-93151.96844,-69477.43303,0.972713516,0.255910545,0.015595005,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10395.16998,-260770.6073,-93136.61116,-69476.49527,0.972983452,0.255998919,0.015663695,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10396.16998,-260712.2202,-93121.24857,-69475.55339,0.973253492,0.25608734,0.015732431,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10397.16998,-260653.8169,-93105.88068,-69474.60738,0.973523636,0.25617581,0.015801211,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10398.16998,-260595.3973,-93090.50748,-69473.65724,0.973793884,0.256264327,0.015870036,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10399.16998,-260536.9616,-93075.12896,-69472.70297,0.974064237,0.256352892,0.015938906,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10400.16998,-260478.5096,-93059.74513,-69471.74457,0.974334693,0.256441505,0.016007821,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10401.16998,-260420.0414,-93044.35598,-69470.78203,0.974605254,0.256530166,0.016076781,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10402.16998,-260361.557,-93028.96151,-69469.81536,0.97487592,0.256618876,0.016145786,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10403.16998,-260303.0563,-93013.56171,-69468.84454,0.97514669,0.256707633,0.016214837,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10404.16998,-260244.5394,-92998.15659,-69467.86958,0.975417565,0.256796438,0.016283932,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10405.16998,-260186.0062,-92982.74614,-69466.89047,0.975688545,0.256885292,0.016353073,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10406.16998,-260127.4568,-92967.33035,-69465.90721,0.97595963,0.256974194,0.016422259,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10407.16998,-260068.891,-92951.90923,-69464.91979,0.97623082,0.257063144,0.016491491,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10408.16998,-260010.3091,-92936.48278,-69463.92823,0.976502115,0.257152143,0.016560768,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10409.16998,-259951.7108,-92921.05098,-69462.9325,0.976773515,0.25724119,0.01663009,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10410.16998,-259893.0962,-92905.61383,-69461.93261,0.97704502,0.257330285,0.016699458,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10411.16998,-259834.4654,-92890.17134,-69460.92857,0.977316631,0.257419428,0.016768871,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10412.16998,-259775.8182,-92874.7235,-69459.92035,0.977588347,0.25750862,0.01683833,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10413.16998,-259717.1548,-92859.27031,-69458.90796,0.977860168,0.257597861,0.016907835,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10414.16998,-259658.475,-92843.81176,-69457.89141,0.978132096,0.25768715,0.016977385,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10415.16998,-259599.7789,-92828.34785,-69456.87068,0.978404129,0.257776488,0.017046981,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10416.16998,-259541.0665,-92812.87858,-69455.84577,0.978676268,0.257865874,0.017116622,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10417.16998,-259482.3378,-92797.40394,-69454.81668,0.978948513,0.257955309,0.017186309,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10418.16998,-259423.5927,-92781.92394,-69453.78341,0.979220864,0.258044792,0.017256042,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10419.16998,-259364.8313,-92766.43856,-69452.74596,0.979493321,0.258134325,0.017325821,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10420.16998,-259306.0535,-92750.94782,-69451.70431,0.979765884,0.258223906,0.017395646,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10421.16998,-259247.2594,-92735.45169,-69450.65848,0.980038554,0.258313535,0.017465517,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10422.16998,-259188.4489,-92719.95019,-69449.60845,0.98031133,0.258403214,0.017535434,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10423.16998,-259129.622,-92704.44331,-69448.55422,0.980584213,0.258492941,0.017605396,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10424.16998,-259070.7788,-92688.93104,-69447.4958,0.980857202,0.258582718,0.017675405,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10425.16998,-259011.9191,-92673.41338,-69446.43318,0.981130298,0.258672543,0.01774546,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10426.16998,-258953.0431,-92657.89033,-69445.36634,0.9814035,0.258762417,0.017815561,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10427.16998,-258894.1507,-92642.36189,-69444.29531,0.98167681,0.258852341,0.017885709,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10428.16998,-258835.2419,-92626.82805,-69443.22006,0.981950227,0.258942313,0.017955902,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10429.16998,-258776.3167,-92611.28881,-69442.1406,0.98222375,0.259032335,0.018026142,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10430.16998,-258717.375,-92595.74417,-69441.05692,0.982497381,0.259122405,0.018096428,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10431.16998,-258658.417,-92580.19412,-69439.96903,0.982771119,0.259212525,0.018166761,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10432.16998,-258599.4425,-92564.63867,-69438.87691,0.983044965,0.259302694,0.01823714,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10433.16998,-258540.4516,-92549.0778,-69437.78057,0.983318918,0.259392912,0.018307565,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10434.16998,-258481.4442,-92533.51151,-69436.68,0.983592979,0.25948318,0.018378037,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10435.16998,-258422.4204,-92517.93981,-69435.5752,0.983867147,0.259573497,0.018448556,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10436.16998,-258363.3802,-92502.36269,-69434.46617,0.984141423,0.259663863,0.018519121,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10437.16998,-258304.3235,-92486.78015,-69433.35291,0.984415807,0.259754278,0.018589732,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10438.16998,-258245.2503,-92471.19218,-69432.2354,0.984690299,0.259844744,0.018660391,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10439.16998,-258186.1606,-92455.59878,-69431.11366,0.984964899,0.259935258,0.018731096,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10440.16998,-258127.0545,-92439.99995,-69429.98767,0.985239607,0.260025822,0.018801848,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10441.16998,-258067.9319,-92424.39568,-69428.85744,0.985514424,0.260116436,0.018872647,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10442.16998,-258008.7928,-92408.78597,-69427.72295,0.985789348,0.260207099,0.018943492,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10443.16998,-257949.6371,-92393.17083,-69426.58422,0.986064382,0.260297812,0.019014385,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10444.16998,-257890.465,-92377.55024,-69425.44123,0.986339523,0.260388575,0.019085324,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10445.16998,-257831.2764,-92361.9242,-69424.29398,0.986614774,0.260479387,0.019156311,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10446.16998,-257772.0713,-92346.29271,-69423.14247,0.986890133,0.260570249,0.019227344,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10447.16998,-257712.8496,-92330.65577,-69421.98669,0.987165601,0.260661161,0.019298425,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10448.16998,-257653.6114,-92315.01337,-69420.82666,0.987441178,0.260752122,0.019369553,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10449.16998,-257594.3566,-92299.36551,-69419.66235,0.987716864,0.260843134,0.019440727,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10450.16998,-257535.0854,-92283.71219,-69418.49377,0.987992659,0.260934196,0.01951195,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10451.16998,-257475.7975,-92268.05341,-69417.32091,0.988268563,0.261025307,0.019583219,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10452.16998,-257416.4931,-92252.38915,-69416.14378,0.988544577,0.261116468,0.019654536,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10453.16998,-257357.1722,-92236.71943,-69414.96237,0.9888207,0.26120768,0.0197259,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10454.16998,-257297.8346,-92221.04423,-69413.77667,0.989096933,0.261298942,0.019797311,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10455.16998,-257238.4805,-92205.36356,-69412.58669,0.989373275,0.261390253,0.01986877,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10456.16998,-257179.1098,-92189.6774,-69411.39242,0.989649728,0.261481615,0.019940277,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10457.16998,-257119.7226,-92173.98576,-69410.19385,0.989926289,0.261573027,0.02001183,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10458.16998,-257060.3187,-92158.28864,-69408.991,0.990202961,0.26166449,0.020083432,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10459.16998,-257000.8982,-92142.58602,-69407.78384,0.990479743,0.261756002,0.020155081,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10460.16998,-256941.4611,-92126.87791,-69406.57239,0.990756635,0.261847565,0.020226778,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10461.16998,-256882.0074,-92111.16431,-69405.35663,0.991033638,0.261939178,0.020298523,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10462.16998,-256822.5371,-92095.44521,-69404.13656,0.99131075,0.262030842,0.020370315,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10463.16998,-256763.0501,-92079.72061,-69402.91219,0.991587973,0.262122556,0.020442155,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10464.16998,-256703.5465,-92063.9905,-69401.6835,0.991865307,0.262214321,0.020514043,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10465.16998,-256644.0263,-92048.25489,-69400.4505,0.992142751,0.262306136,0.020585979,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10466.16998,-256584.4894,-92032.51377,-69399.21318,0.992420306,0.262398002,0.020657963,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10467.16998,-256524.9358,-92016.76713,-69397.97155,0.992697972,0.262489918,0.020729995,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10468.16998,-256465.3656,-92001.01498,-69396.72558,0.992975749,0.262581885,0.020802075,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10469.16998,-256405.7787,-91985.2573,-69395.4753,0.993253637,0.262673902,0.020874203,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10470.16998,-256346.1752,-91969.49411,-69394.22068,0.993531636,0.262765971,0.020946379,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10471.16998,-256286.5549,-91953.72538,-69392.96173,0.993809746,0.26285809,0.021018604,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10472.16998,-256226.918,-91937.95113,-69391.69845,0.994087968,0.26295026,0.021090876,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10473.16998,-256167.2644,-91922.17135,-69390.43082,0.994366301,0.263042481,0.021163197,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10474.16998,-256107.5941,-91906.38604,-69389.15886,0.994644746,0.263134752,0.021235566,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10475.16998,-256047.907,-91890.59518,-69387.88255,0.994923302,0.263227075,0.021307984,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10476.16998,-255988.2033,-91874.79879,-69386.6019,0.99520197,0.263319449,0.02138045,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10477.16998,-255928.4828,-91858.99685,-69385.3169,0.99548075,0.263411873,0.021452965,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10478.16998,-255868.7456,-91843.18936,-69384.02754,0.995759642,0.263504349,0.021525528,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10479.16998,-255808.9916,-91827.37632,-69382.73384,0.996038646,0.263596876,0.021598139,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10480.16998,-255749.2209,-91811.55773,-69381.43577,0.996317762,0.263689454,0.0216708,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10481.16998,-255689.4335,-91795.73359,-69380.13334,0.99659699,0.263782083,0.021743508,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10482.16998,-255629.6293,-91779.90388,-69378.82655,0.996876331,0.263874763,0.021816266,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10483.16998,-255569.8083,-91764.06862,-69377.51539,0.997155784,0.263967495,0.021889072,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10484.16998,-255509.9706,-91748.22778,-69376.19986,0.99743535,0.264060278,0.021961927,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10485.16998,-255450.1161,-91732.38138,-69374.87995,0.997715029,0.264153112,0.022034831,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10486.16998,-255390.2448,-91716.52941,-69373.55567,0.99799482,0.264245998,0.022107784,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10487.16998,-255330.3567,-91700.67186,-69372.22702,0.998274724,0.264338935,0.022180786,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10488.16998,-255270.4518,-91684.80873,-69370.89398,0.998554742,0.264431924,0.022253837,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10489.16998,-255210.5301,-91668.94003,-69369.55656,0.998834872,0.264524964,0.022326937,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10490.16998,-255150.5916,-91653.06574,-69368.21475,0.999115115,0.264618056,0.022400086,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10491.16998,-255090.6363,-91637.18586,-69366.86855,0.999395472,0.264711199,0.022473284,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10492.16998,-255030.6642,-91621.30039,-69365.51795,0.999675943,0.264804394,0.022546531,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10493.16998,-254970.6752,-91605.40933,-69364.16296,0.999956526,0.264897641,0.022619828,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10494.16998,-254910.6694,-91589.51268,-69362.80357,1.000237224,0.264990939,0.022693174,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10495.16998,-254850.6467,-91573.61042,-69361.43978,1.000518035,0.265084289,0.022766569,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10496.16998,-254790.6072,-91557.70256,-69360.07158,1.00079896,0.265177691,0.022840013,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10497.16998,-254730.5508,-91541.78909,-69358.69898,1.001079999,0.265271145,0.022913507,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10498.16998,-254670.4776,-91525.87002,-69357.32196,1.001361152,0.265364651,0.022987051,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10499.16998,-254610.3875,-91509.94534,-69355.94053,1.001642419,0.265458209,0.023060644,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10500.16998,-254550.2805,-91494.01503,-69354.55468,1.0019238,0.265551818,0.023134286,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10501.16998,-254490.1566,-91478.07912,-69353.16441,1.002205296,0.26564548,0.023207978,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10502.16998,-254430.0159,-91462.13758,-69351.76972,1.002486906,0.265739194,0.02328172,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10503.16998,-254369.8582,-91446.19041,-69350.37061,1.002768631,0.26583296,0.023355512,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10504.16998,-254309.6836,-91430.23762,-69348.96706,1.00305047,0.265926778,0.023429353,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10505.16998,-254249.4922,-91414.2792,-69347.55908,1.003332424,0.266020649,0.023503244,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10506.16998,-254189.2837,-91398.31514,-69346.14667,1.003614494,0.266114571,0.023577185,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10507.16998,-254129.0584,-91382.34545,-69344.72982,1.003896678,0.266208546,0.023651176,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10508.16998,-254068.8161,-91366.37011,-69343.30853,1.004178977,0.266302573,0.023725217,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10509.16998,-254008.5569,-91350.38914,-69341.88279,1.004461391,0.266396653,0.023799308,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10510.16998,-253948.2808,-91334.40252,-69340.45261,1.004743921,0.266490785,0.023873449,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10511.16998,-253887.9877,-91318.41024,-69339.01798,1.005026566,0.26658497,0.02394764,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10512.16998,-253827.6776,-91302.41232,-69337.57889,1.005309327,0.266679207,0.024021881,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10513.16998,-253767.3505,-91286.40874,-69336.13535,1.005592203,0.266773496,0.024096173,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10514.16998,-253707.0065,-91270.3995,-69334.68735,1.005875195,0.266867838,0.024170515,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10515.16998,-253646.6455,-91254.3846,-69333.23489,1.006158303,0.266962233,0.024244907,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10516.16998,-253586.2675,-91238.36403,-69331.77796,1.006441527,0.267056681,0.024319349,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10517.16998,-253525.8725,-91222.33779,-69330.31657,1.006724867,0.267151181,0.024393842,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10518.16998,-253465.4605,-91206.30589,-69328.8507,1.007008323,0.267245734,0.024468385,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10519.16998,-253405.0315,-91190.2683,-69327.38036,1.007291895,0.26734034,0.024542979,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10520.16998,-253344.5855,-91174.22504,-69325.90554,1.007575584,0.267434999,0.024617624,22666.29909,1,288478.4845,1,302190.3105,0,,0,
10521.16998,-253284.1225,-91158.1761,-69324.42624,1.00785939,0.267529711,0.024692319,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10522.16998,-253223.6424,-91142.12148,-69322.94246,1.008143311,0.267624475,0.024767064,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10523.16998,-253163.1453,-91126.06116,-69321.45419,1.00842735,0.267719293,0.024841861,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10524.16998,-253102.6311,-91109.99516,-69319.96144,1.008711506,0.267814164,0.024916708,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10525.16998,-253042.0999,-91093.92346,-69318.46419,1.008995778,0.267909088,0.024991606,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10526.16998,-252981.5516,-91077.84607,-69316.96244,1.009280167,0.268004065,0.025066555,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10527.16998,-252920.9863,-91061.76297,-69315.4562,1.009564674,0.268099095,0.025141555,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10528.16998,-252860.4038,-91045.67418,-69313.94546,1.009849298,0.268194178,0.025216606,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10529.16998,-252799.8043,-91029.57967,-69312.43021,1.010134039,0.268289315,0.025291707,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
10530.16998,-252739.1877,-91013.47946,-69310.91045,1.010418898,0.268384505,0.02536686,22666.29909,1,288478.4845,1,302190.3105,1,276818.0232,0,
